Erläuterungen;Planungsstelle;Produkt;Maßnahme;Sachkonto;Bezeichnung;Budget;Deckungskreis;Deckungsschlüssel;bewirtschaftende Dienststelle;anordnende Dienststelle;Investitionskennzeichen;Dotierkreis;Ansatz aktuell;Aktuelles Soll;ansatz vorjahr;Soll Vorjahr;Rg Erg vorvorjahr;RG Vorjahr;RG Aktuell;Planjahr+1;Planjahr+2;Planjahr+3;VE aktuell
Ja;1.1.1.6.501900;1.1.1.6;0;501900;Sonstige Aufwendungen für ehrenamtliche Tätigkeit;1.1;1500000;1;0;0,00;0;60;3.100;0;3.000;2.816;1.536,00;768;0;3.170;3.240;3.310;0
Nein;1.1.1.6.502110;1.1.1.6;0;502110;Bezüge der Beamten;1.1;1500000;1;;;0;60;0;0;3.080;0;0;0;0;0;0;0;0
Nein;1.1.1.6.504900;1.1.1.6;0;504900;Sonstige Arbeitgeberanteil an der gesetzlichen Sozialversicherung;1.1;1500000;1;;;0;60;200;0;190;173,91;94,84;47,37;0;210;220;230;0
Nein;1.1.1.6.509000;1.1.1.6;0;509000;Pauschalierte Lohnsteuer ;1.1;1500000;1;;;0;60;100;0;20;12,32;6,72;3,36;0;110;120;130;0
Nein;1.1.1.6.511100;1.1.1.6;0;511100;Versorgungsaufwendungen für Beamte;1.1;1510000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Ja;1.1.1.6.524900;1.1.1.6;0;524900;Sonstige Aufwendungen für Sachleistungen;1.1;11116;1;;;0;11;2.500;0;2.500;264,06;0;264,06;0;2.500;2.500;2.500;0
Ja;1.1.1.6.529200;1.1.1.6;0;529200;Sonstige Aufwendungen für Dienstleistungen;1.1;11116;1;;;0;11;2.000;0;2.000;0;0;0;0;2.000;2.000;2.000;0
Ja;1.1.1.6.561200;1.1.1.6;0;561200;Aufwendungen für Aus- u Fortbildung, Umschulung;1.1;11116;1;;;0;11;500;0;500;391,74;0;391,74;0;500;500;500;0
Nein;1.1.1.6.561300;1.1.1.6;0;561300;Aufwendungen für übernommene Reisekosten, Dienstreisen;1.1;11116;1;;;0;11;300;0;300;48,65;0;0;0;300;300;300;0
Nein;1.1.1.6.563200;1.1.1.6;0;563200;Fachliteratur, Zeitschriften;1.1;11116;1;;;0;11;100;0;100;0;0;0;0;100;100;100;0
Ja;1.1.1.6.563600;1.1.1.6;0;563600;Öffentlichkeitsarbeit;1.1;11116;1;;;0;11;500;0;500;0;0;0;0;500;500;500;0
Nein;1.1.1.6.614500;1.1.1.6;0;614500;Zuweis. u. Zuschüsse f. lfd. Zwecke v. privaten Bereich;1.1;0;0;;;0;11;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.1.6.642400;1.1.1.6;0;642400;Kostenerst. Kostenuml. v öffentl. Bereich;1.1;0;0;;;0;11;500;0;500;0;48,99;0;0;500;500;500;0
Nein;1.1.1.6.642590;1.1.1.6;0;642590;Kostenerst. Kostenuml. v privaten Bereich v sonst. privaten Bereich;1.1;0;0;;;0;11;500;0;500;0;0;0;0;500;500;500;0
Nein;1.1.1.6.701900;1.1.1.6;0;701900;Auszahlungen sonst. (u.a. Tätigkeit Feuerwehr);1.1;1500000;1;0;0,00;0,00;60;3.100;0;3.000;0;3.072,00;1.024,00;0;3.170;3.240;3.310;0
Nein;1.1.1.6.702110;1.1.1.6;0;702110;Bezüge der Beamten;1.1;1500000;1;;;0;60;0;0;3.080;0;0;0;0;0;0;0;0
Nein;1.1.1.6.704900;1.1.1.6;0;704900;sonst. Beiträge zur gesetzl. Soz.versicherung;1.1;1500000;1;;;0;60;200;0;190;0;189,6;63,16;0;210;220;230;0
Nein;1.1.1.6.709000;1.1.1.6;0;709000;Pauschalierte Lohnsteuer ;1.1;1500000;1;;;0;60;100;0;20;0;13,44;4,48;0;110;120;130;0
Nein;1.1.1.6.711100;1.1.1.6;0;711100;Versorgungsauszahlungen für Beamte;1.1;1510000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.1.6.724900;1.1.1.6;0;724900;Sonstige Auszahlungen für Sachleistungen;1.1;11116;1;;;0;11;2.500;0;2.500;0;0;0;0;2.500;2.500;2.500;0
Nein;1.1.1.6.729200;1.1.1.6;0;729200;Sonstige Auszahlungen f. Dienstleistungen;1.1;11116;1;;;0;11;2.000;0;2.000;0;0;0;0;2.000;2.000;2.000;0
Nein;1.1.1.6.761200;1.1.1.6;0;761200;Auszahlungen  Aus- und Fortbildung, Umschulung;1.1;11116;1;;;0;11;500;0;500;0;0;391,74;0;500;500;500;0
Nein;1.1.1.6.761300;1.1.1.6;0;761300;Auszahlungen Reisekosten;1.1;11116;1;;;0;11;300;0;300;0;0;0;0;300;300;300;0
Nein;1.1.1.6.763200;1.1.1.6;0;763200;Fachliteratur, Zeitschriften;1.1;11116;1;;;0;11;100;0;100;0;0;0;0;100;100;100;0
Nein;1.1.1.6.763600;1.1.1.6;0;763600;Öffentlichkeitsarbeit;1.1;11116;1;;;0;11;500;0;500;0;0;0;0;500;500;500;0
Nein;1.1.1.7.561200;1.1.1.7;0;561200;Aufwendungen für Aus- u Fortbildung, Umschulung;1.1;11117;1;;;0;11;3.000;0;3.000;154,22;2.232,54;154,22;0;2.000;2.000;2.000;0
Nein;1.1.1.7.561300;1.1.1.7;0;561300;Aufwendungen für übernommene Reisekosten, Dienstreisen;1.1;11117;1;;;0;11;1.500;0;1.500;32,93;193,49;0;0;500;500;500;0
Nein;1.1.1.7.563200;1.1.1.7;0;563200;Fachliteratur, Zeitschriften;1.1;11117;1;;;0;11;1.250;0;1.250;630,99;2.102,71;298,5;0;1.000;1.000;1.000;0
Nein;1.1.1.7.563900;1.1.1.7;0;563900;Sonstiges;1.1;11117;1;;;0;11;200;0;200;55;256,67;0;0;200;200;200;0
Nein;1.1.1.7.569300;1.1.1.7;0;569300;Repräsentationen;1.1;11117;1;;;0;11;100;0;100;0;63,93;0;0;100;100;100;0
Nein;1.1.1.7.761200;1.1.1.7;0;761200;Auszahlungen  Aus- und Fortbildung, Umschulung;1.1;11117;1;;;0;11;3.000;0;3.000;0;2.232,54;154,22;0;2.000;2.000;2.000;0
Nein;1.1.1.7.761300;1.1.1.7;0;761300;Auszahlungen Reisekosten;1.1;11117;1;;;0;11;1.500;0;1.500;0;193,49;0;0;500;500;500;0
Nein;1.1.1.7.763200;1.1.1.7;0;763200;Fachliteratur, Zeitschriften;1.1;11117;1;;;0;11;1.250;0;1.250;0;2.718,91;298,5;0;1.000;1.000;1.000;0
Nein;1.1.1.7.763900;1.1.1.7;0;763900;Sonstige öffentl. Bekanntmachungen;1.1;11117;1;;;0;11;200;0;200;0;256,67;0;0;200;200;200;0
Nein;1.1.1.7.769300;1.1.1.7;0;769300;Repräsentationen;1.1;11117;1;;;0;11;100;0;100;0;87,53;0;0;100;100;100;0
Nein;1.1.1.9.414420;1.1.1.9;0;414420;Zuweisungen vom Land;1.1;0;0;;;0;11;30.000;0;0;17.500;0;0;0;0;0;0;0
Ja;1.1.1.9.414490;1.1.1.9;0;414490;Zuweisungen vom sonstigen öffentlichen Bereich;1.1;0;0;;;0;11;500;0;500;0;500;0;0;500;500;500;0
Nein;1.1.1.9.441900;1.1.1.9;0;441900;Sonstige privatrechtliche Erträge;1.1;0;0;;;0;11;0;0;0;0;0;0;0;0;0;0;0
Ja;1.1.1.9.442430;1.1.1.9;0;442430;Kostenerstattungen vom öffentlichen Bereich von Gemeinden und Gemeindeverbänden;1.1;0;0;;;0;11;34.000;0;34.000;0;0;0;0;34.000;34.000;34.000;0
Nein;1.1.1.9.466140;1.1.1.9;0;466140;Ertrag aus der Auflösung  von Rückstellungen;1.1;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.1.9.466141;1.1.1.9;0;466141;Aufl. Pensions+Beih. Rückstell;1.1;0;0;;;0;80;0;0;150;0;3.193,12;0;0;0;0;0;0
Nein;1.1.1.9.502110;1.1.1.9;0;502110;Bezüge der Beamten;1.1;1500000;1;;;0;60;0;0;6.140;506,13;12.878,89;506,13;0;0;0;0;0
Ja;1.1.1.9.502210;1.1.1.9;0;502210;Dienstbezüge der Arbeitnehmer;1.1;1500000;1;;;0,00;60;32.900;0;23.000;19.496,14;0;1.892,00;0;33.560;34.240;34.930;0
Nein;1.1.1.9.503200;1.1.1.9;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;1.1;1500000;1;;;0;60;2.600;0;2.000;1.510,92;0;146,63;0;2.660;2.720;2.780;0
Nein;1.1.1.9.504200;1.1.1.9;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;1.1;1500000;1;;;0;60;6.900;0;7.000;4.071,25;0;395,7;0;7.040;7.190;7.340;0
Nein;1.1.1.9.505100;1.1.1.9;0;505100;Beamte, Beihilfen;1.1;1500000;1;;;0;60;0;0;1.940;0;1.880,18;0;0;0;0;0;0
Nein;1.1.1.9.506290;1.1.1.9;0;506290;Sonstige (Arbeitnehmer);1.1;1500000;1;;;0;60;0;0;0;7;0;0;0;0;0;0;0
Nein;1.1.1.9.507110;1.1.1.9;0;507110;Pensionsrückstellungen (Beamte);1.1;1500000;1;;;0;60;0;0;1.650;0;6.650,29;0;0;0;0;0;0
Nein;1.1.1.9.507120;1.1.1.9;0;507120;Beihilferückstellungen (Beamte);1.1;1500000;1;;;0;60;100;0;260;0;1.919,80;0;0;110;120;130;0
Nein;1.1.1.9.508100;1.1.1.9;0;508100;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Beamte;1.1;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.1.9.508120;1.1.1.9;0;508120;Zf. Überstundenrückst. Beamte;1.1;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.1.9.511100;1.1.1.9;0;511100;Versorgungsaufwendungen für Beamte;1.1;1500000;1;;;0;60;0;0;7.160;0;0;0;0;0;0;0;0
Ja;1.1.1.9.524900;1.1.1.9;0;524900;Sonstige Aufwendungen für Sachleistungen;1.1;11119;1;;;0;11;7.000;0;7.000;0;1.487,19;0;0;7.000;7.000;7.000;0
Ja;1.1.1.9.541500;1.1.1.9;0;541500;Zuweisungen und Zuschüsse für laufende Zwecke an den privaten Bereich;1.1;11119;1;0;0,00;0,00;11;2.500;0;5.000;2.500;2.500,00;2.500,00;0;2.500;2.500;2.500;0
Nein;1.1.1.9.561200;1.1.1.9;0;561200;Aufwendungen für Aus- u Fortbildung, Umschulung;1.1;11119;1;;;0;11;200;0;200;20;0;0;0;200;200;200;0
Nein;1.1.1.9.561300;1.1.1.9;0;561300;Aufwendungen für übernommene Reisekosten, Dienstreisen;1.1;11119;1;;;0;11;100;0;100;0;0;0;0;100;100;100;0
Nein;1.1.1.9.614420;1.1.1.9;0;614420;Zuweis. u. Zuschüsse f. lfd. Zwecke v. Land;1.1;0;0;;;0;11;30.000;0;0;0;0;0;0;0;0;0;0
Nein;1.1.1.9.614490;1.1.1.9;0;614490;Zuweis. u. Zuschüsse f. lfd. Zwecke v. sonst. öffentl. Bereich;1.1;0;0;;;0;11;500;0;500;0;500;0;0;500;500;500;0
Nein;1.1.1.9.641900;1.1.1.9;0;641900;sonstige privatrechtl. Leistungsentgelte;1.1;0;0;;;0;11;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.1.9.642430;1.1.1.9;0;642430;Kostenerst. Kostenuml. v öffentl. Bereich von Gemeinden u. Gem.verbänden;1.1;0;0;;;0;11;34.000;0;34.000;0;0;0;0;34.000;34.000;34.000;0
Nein;1.1.1.9.702110;1.1.1.9;0;702110;Bezüge der Beamten;1.1;1500000;1;;;0;60;0;0;6.140;0;6.213,93;0;0;0;0;0;0
Nein;1.1.1.9.702210;1.1.1.9;0;702210;Vergütungen der Arbeitnehmer;1.1;1500000;1;;;0,00;60;32.900;0;23.000;0;0;1.892,00;0;33.560;34.240;34.930;0
Nein;1.1.1.9.703200;1.1.1.9;0;703200;Beiträge zur ZVK / Arbeitnehmer;1.1;1500000;1;;;0;60;2.600;0;2.000;0;0;146,63;0;2.660;2.720;2.780;0
Nein;1.1.1.9.704200;1.1.1.9;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;1.1;1500000;1;;;0;60;6.900;0;7.000;0;0;395,7;0;7.040;7.190;7.340;0
Nein;1.1.1.9.705100;1.1.1.9;0;705100;Beihilfen, Unterstützungsleistunen u dgl. Beamte;1.1;1500000;1;;;0;60;1.940;0;1.940;0;1.880,18;0;0;1.940;1.940;1.940;0
Nein;1.1.1.9.706290;1.1.1.9;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;1.1;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.1.9.711100;1.1.1.9;0;711100;Versorgungsauszahlungen für Beamte;1.1;1500000;1;;;0;60;0;0;7.160;0;0;0;0;0;0;0;0
Nein;1.1.1.9.724900;1.1.1.9;0;724900;Sonstige Auszahlungen für Sachleistungen;1.1;11119;1;;;0;11;7.000;0;7.000;0;1.487,19;0;0;7.000;7.000;7.000;0
Nein;1.1.1.9.741500;1.1.1.9;0;741500;Zuweisungen u Zuschüsse f lfd Zwecke an privaten Bereich;1.1;11119;1;0;0,00;0,00;11;2.500;0;5.000;0;2.500,00;2.500,00;0;2.500;2.500;2.500;0
Nein;1.1.1.9.761200;1.1.1.9;0;761200;Auszahlungen  Aus- und Fortbildung, Umschulung;1.1;11119;1;;;0;11;200;0;200;0;0;0;0;200;200;200;0
Nein;1.1.1.9.761300;1.1.1.9;0;761300;Auszahlungen Reisekosten;1.1;11119;1;;;0;11;100;0;100;0;0;0;0;100;100;100;0
Ja;1.1.2.0.414420;1.1.2.0;0;414420;Zuweisungen vom Land;1.1;0;0;;;0,00;11;5.400;0;3.600;7.500;3.600,00;2.100,00;0;3.600;3.600;3.600;0
Nein;1.1.2.0.442430;1.1.2.0;0;442430;Kostenerstattungen vom öffentlichen Bereich von Gemeinden und Gemeindeverbänden;1.1;0;0;0;0;0;11;0;0;0;0;482,08;0;0;0;0;0;0
Ja;1.1.2.0.461900;1.1.2.0;0;461900;Sonstige Erträge;1.1;0;0;0;0,00;0,00;11;13.400;0;13.400;14.229;14.794,00;14.352,00;0;13.400;13.400;13.400;0
Nein;1.1.2.0.466140;1.1.2.0;0;466140;Ertrag aus der Auflösung  von Rückstellungen;1.1;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.2.0.466141;1.1.2.0;0;466141;Aufl. Pensions+Beih. Rückstell;1.1;0;0;;;0;80;44.100;0;4.230;0;79.238,17;0;0;44.100;44.100;44.100;0
Nein;1.1.2.0.466142;1.1.2.0;0;466142;Erträge a.d. Aufl. RS ATZ Beam;1.1;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.2.0.502110;1.1.2.0;0;502110;Bezüge der Beamten;1.1;1500000;1;0,00;0,00;0,00;60;137.500;0;167.370;129.194,38;318.570,82;35.178,08;0;140.250;143.060;145.930;0
Nein;1.1.2.0.502210;1.1.2.0;0;502210;Dienstbezüge der Arbeitnehmer;1.1;1500000;1;;;0,00;60;201.300;0;149.340;114.623,26;133.546,95;28.821,67;0;205.330;209.440;213.630;0
Nein;1.1.2.0.502220;1.1.2.0;0;502220;Leistungszulagen der AN;1.1;1500000;1;;;0;60;0;0;0;1.594,52;1.438,20;0;0;0;0;0;0
Nein;1.1.2.0.503100;1.1.2.0;0;503100;Beamte Beiträge zur Versorgungskasse;1.1;1500000;1;0;0,00;0,00;60;0;0;0;1.355.880;1.303.835,00;1.303.680,00;0;0;0;0;0
Nein;1.1.2.0.503200;1.1.2.0;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;1.1;1500000;1;0,00;0,00;0,00;60;15.100;0;11.370;8.567,12;10.447,00;2.060,07;0;15.410;15.720;16.040;0
Nein;1.1.2.0.504200;1.1.2.0;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;1.1;1500000;1;0,00;0,00;0,00;60;40.600;0;30.040;23.456,33;27.156,17;5.766,82;0;41.420;42.250;43.100;0
Nein;1.1.2.0.505100;1.1.2.0;0;505100;Beamte, Beihilfen;1.1;1500000;1;0;0,00;0;60;41.500;0;52.710;0;51.992,79;0;0;42.330;43.180;44.050;0
Nein;1.1.2.0.506290;1.1.2.0;0;506290;Sonstige (Arbeitnehmer);1.1;1500000;1;;;0;60;0;0;0;243,32;141,69;60,9;0;0;0;0;0
Nein;1.1.2.0.507110;1.1.2.0;0;507110;Pensionsrückstellungen (Beamte);1.1;1500000;1;;;0;60;34.700;0;59.100;0;191.955,90;0;0;35.400;36.110;36.840;0
Nein;1.1.2.0.507120;1.1.2.0;0;507120;Beihilferückstellungen (Beamte);1.1;1500000;1;;;0;60;2.100;0;8.290;0;48.153,11;0;0;2.150;2.200;2.250;0
Nein;1.1.2.0.508100;1.1.2.0;0;508100;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Beamte;1.1;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.2.0.508120;1.1.2.0;0;508120;Zf. Überstundenrückst. Beamte;1.1;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.2.0.508200;1.1.2.0;0;508200;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Arbeitnehmer;1.1;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.2.0.508220;1.1.2.0;0;508220;Zf. Überstundenrückst. AN;1.1;1500000;1;;;0;60;100;0;0;0;0;0;0;110;120;130;0
Nein;1.1.2.0.509000;1.1.2.0;0;509000;Pauschalierte Lohnsteuer ;1.1;1500000;1;;;0;60;500;0;480;323,54;438,23;94,24;0;510;530;550;0
Nein;1.1.2.0.511100;1.1.2.0;0;511100;Versorgungsaufwendungen für Beamte;1.1;1510000;1;;;0;60;174.900;0;195.480;0;0;0;0;178.400;181.970;185.610;0
Ja;1.1.2.0.524900;1.1.2.0;0;524900;Sonstige Aufwendungen für Sachleistungen;1.1;11120;1;;;0;11;4.000;0;4.000;437,1;329,08;132,85;0;4.000;4.000;4.000;0
Nein;1.1.2.0.544190;1.1.2.0;0;544190;Umlage ZVS/ FHöV;1.1;11120;1;;;0,00;11;14.500;0;14.000;14.556;15.137,13;14.556,00;0;14.500;14.500;14.500;0
Nein;1.1.2.0.561200;1.1.2.0;0;561200;Aufwendungen für Aus- u Fortbildung, Umschulung;1.1;11120;1;0,00;0,00;0,00;11;12.000;0;13.000;11.634,77;11.369,10;9.370,57;0;12.000;12.000;12.000;0
Nein;1.1.2.0.561300;1.1.2.0;0;561300;Aufwendungen für übernommene Reisekosten, Dienstreisen;1.1;11120;1;0;0;0;11;1.000;0;2.500;403,72;738,77;50,74;0;1.000;1.000;1.000;0
Ja;1.1.2.0.561400;1.1.2.0;0;561400;Aufw. für allg. Betreuung der Bediensteten - u.a. Arbeitsschutz, Arbeitsmedizin;1.1;11120;1;;;0,00;11;14.000;0;14.000;14.047,82;14.284,26;3.599,85;0;14.000;14.000;14.000;0
Nein;1.1.2.0.562500;1.1.2.0;0;562500;Sachverständigen- Gerichts- und ähnliche Aufwendungen;1.1;11120;1;;;0;11;2.500;0;2.500;1.542,50;1.599,80;892,5;0;2.500;2.500;2.500;0
Ja;1.1.2.0.562900;1.1.2.0;0;562900;Sonstige Aufwendungen - Dienstleistungen Personalverwaltung;1.1;11120;1;;;0,00;11;29.500;0;29.000;29.500;28.520,28;29.500,00;0;29.500;29.500;29.500;0
Nein;1.1.2.0.563200;1.1.2.0;0;563200;Fachliteratur, Zeitschriften;1.1;11120;1;;;0;11;2.500;0;4.000;3.041,67;3.946,81;434,93;0;2.500;2.500;2.500;0
Nein;1.1.2.0.563500;1.1.2.0;0;563500;öffentliche Bekanntmachungen;1.1;11120;1;;;0;11;3.000;0;3.000;0;0;0;0;3.000;3.000;3.000;0
Nein;1.1.2.0.564140;1.1.2.0;0;564140;Unfallversicherungen;1.1;11120;1;;;0;80;800;0;1.200;758,96;1.093,95;0;0;800;800;800;0
Nein;1.1.2.0.614420;1.1.2.0;0;614420;Zuweis. u. Zuschüsse f. lfd. Zwecke v. Land;1.1;0;0;;;0;11;5.400;0;3.600;0;3.600,00;900;0;3.600;3.600;3.600;0
Nein;1.1.2.0.642430;1.1.2.0;0;642430;Kostenerst. Kostenuml. v öffentl. Bereich von Gemeinden u. Gem.verbänden;1.1;0;0;0;0;0;11;0;0;0;0;482,08;0;0;0;0;0;0
Nein;1.1.2.0.661900;1.1.2.0;0;661900;sonst. Einzahlungen aus Veräußerung v Wertpapieren des Umlaufvermögens;1.1;0;0;0;0,00;0,00;11;13.400;0;13.400;0;14.456,00;3.562,00;0;13.400;13.400;13.400;0
Nein;1.1.2.0.702110;1.1.2.0;0;702110;Bezüge der Beamten;1.1;1500000;1;0;0,00;0,00;60;137.500;0;167.370;0;153.673,64;23.144,95;0;140.250;143.060;145.930;0
Nein;1.1.2.0.702210;1.1.2.0;0;702210;Vergütungen der Arbeitnehmer;1.1;1500000;1;;;0,00;60;201.300;0;149.340;0;133.701,51;28.821,67;0;205.330;209.440;213.630;0
Nein;1.1.2.0.702220;1.1.2.0;0;702220;Leistungszulage Bedienstete;1.1;1500000;1;;;0;60;0;0;0;0;1.438,20;0;0;0;0;0;0
Nein;1.1.2.0.703100;1.1.2.0;0;703100;Beiträge zu Versorgungskassen Beamte;1.1;1500000;1;0;0,00;0,00;60;0;0;0;0;1.532.265,00;344.370,00;0;0;0;0;0
Nein;1.1.2.0.703200;1.1.2.0;0;703200;Beiträge zur ZVK / Arbeitnehmer;1.1;1500000;1;0;0,00;0,00;60;15.100;0;11.370;0;10.476,59;2.060,07;0;15.410;15.720;16.040;0
Nein;1.1.2.0.704200;1.1.2.0;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;1.1;1500000;1;0;0,00;0,00;60;40.600;0;30.040;0;27.187,39;5.766,82;0;41.420;42.250;43.100;0
Nein;1.1.2.0.705100;1.1.2.0;0;705100;Beihilfen, Unterstützungsleistunen u dgl. Beamte;1.1;1500000;1;0;0,00;0;60;41.500;0;52.710;0;51.992,79;0;0;42.330;43.180;44.050;0
Nein;1.1.2.0.706290;1.1.2.0;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;1.1;1500000;1;;;0;60;0;0;0;0;141,69;60,9;0;0;0;0;0
Nein;1.1.2.0.709000;1.1.2.0;0;709000;Pauschalierte Lohnsteuer ;1.1;1500000;1;;;0;60;500;0;480;0;438,23;94,24;0;510;530;550;0
Nein;1.1.2.0.711100;1.1.2.0;0;711100;Versorgungsauszahlungen Beamte;1.1;1510000;1;;;0;60;174.900;0;195.480;0;0;0;0;178.400;181.970;185.610;0
Nein;1.1.2.0.724900;1.1.2.0;0;724900;Sonstige Auszahlungen für Sachleistungen;1.1;11120;1;;;0;11;4.000;0;4.000;0;329,08;132,85;0;4.000;4.000;4.000;0
Nein;1.1.2.0.744190;1.1.2.0;0;744190;Umlage ZVS/ FHöV;1.1;11120;1;;;0,00;11;14.500;0;14.000;0;13.807,78;4.968,35;0;14.500;14.500;14.500;0
Nein;1.1.2.0.761200;1.1.2.0;0;761200;Auszahlungen  Aus- und Fortbildung, Umschulung;1.1;11120;1;0;0,00;0,00;11;12.000;0;13.000;0;11.115,14;2.705,63;0;12.000;12.000;12.000;0
Nein;1.1.2.0.761300;1.1.2.0;0;761300;Auszahlungen Reisekosten;1.1;11120;1;0;0;0;11;1.000;0;2.500;0;825,25;147,43;0;1.000;1.000;1.000;0
Nein;1.1.2.0.761400;1.1.2.0;0;761400;Auszahlung allgemeine Betreuung Bedienstete;1.1;11120;1;;;0,00;11;14.000;0;14.000;0;14.284,26;3.599,85;0;14.000;14.000;14.000;0
Nein;1.1.2.0.762500;1.1.2.0;0;762500;Sachverständigen- Gerichts- u ähnl. Auszahlungen;1.1;11120;1;;;0;11;2.500;0;2.500;0;1.599,80;892,5;0;2.500;2.500;2.500;0
Nein;1.1.2.0.762900;1.1.2.0;0;762900;sonstige Auszahlung f Inanspruchnahme von Rechten u Diensten;1.1;11120;1;;;0,00;11;29.500;0;29.000;0;28.294,51;7.112,03;0;29.500;29.500;29.500;0
Nein;1.1.2.0.763200;1.1.2.0;0;763200;Fachliteratur, Zeitschriften;1.1;11120;1;;;0;11;2.500;0;4.000;0;4.571,48;909,66;0;2.500;2.500;2.500;0
Nein;1.1.2.0.763500;1.1.2.0;0;763500;öffentliche Bekanntmachungen;1.1;11120;1;;;0;11;3.000;0;3.000;0;0;0;0;3.000;3.000;3.000;0
Nein;1.1.2.0.764140;1.1.2.0;0;764140;Unfallversicherungen;1.1;11120;1;;;0;80;800;0;1.200;0;0;0;0;800;800;800;0
Ja;1.1.2.0/9998.707110;1.1.2.0;9998;707110;Auszahlung für künftige Pensionszahlungen;1.1;0;0;;;1;60;42.000;0;40.280;83.988,36;40.278,65;0;0;42.000;42.000;42.000;0
Ja;1.1.4.1.431200;1.1.4.1;0;431200;Gebühren für die Erteilung von Bescheiden;4;0;0;;;0;40;1.000;0;1.000;940;1.138,80;155;0;1.000;1.000;1.000;0
Nein;1.1.4.1.466140;1.1.4.1;0;466140;Ertrag aus der Auflösung  von Rückstellungen;4;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.4.1.466141;1.1.4.1;0;466141;Aufl. Pensions+Beih. Rückstell;4;0;0;;;0;80;14.900;0;1.140;0;23.511,21;0;0;14.900;14.900;14.900;0
Nein;1.1.4.1.502110;1.1.4.1;0;502110;Bezüge der Beamten;4;1500000;1;0,00;0,00;0,00;60;46.700;0;45.070;41.276,56;94.571,49;11.155,83;0;47.640;48.600;49.580;0
Nein;1.1.4.1.502210;1.1.4.1;0;502210;Dienstbezüge der Arbeitnehmer;4;1500000;1;;;0,00;60;318.600;0;283.140;222.868,41;272.923,26;66.284,47;0;324.980;331.480;338.110;0
Nein;1.1.4.1.502220;1.1.4.1;0;502220;Leistungszulagen der AN;4;1500000;1;;;0;60;0;0;0;4.603,30;4.325,63;0;0;0;0;0;0
Nein;1.1.4.1.503200;1.1.4.1;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;4;1500000;1;0,00;0,00;0,00;60;24.700;0;21.930;17.629,09;21.475,25;5.137,01;0;25.200;25.710;26.230;0
Nein;1.1.4.1.504200;1.1.4.1;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;4;1500000;1;0,00;0,00;0,00;60;61.900;0;55.100;44.619,56;53.393,55;13.094,02;0;63.140;64.410;65.700;0
Nein;1.1.4.1.505100;1.1.4.1;0;505100;Beamte, Beihilfen;4;1500000;1;0;0,00;0;60;14.100;0;14.200;0;13.843,52;0;0;14.390;14.680;14.980;0
Nein;1.1.4.1.506290;1.1.4.1;0;506290;Sonstige (Arbeitnehmer);4;1500000;1;;;0;60;0;0;0;179,39;219,33;54,09;0;0;0;0;0
Nein;1.1.4.1.507110;1.1.4.1;0;507110;Pensionsrückstellungen (Beamte);4;1500000;1;;;0;60;14.900;0;22.690;0;67.669,03;0;0;15.200;15.510;15.830;0
Nein;1.1.4.1.507120;1.1.4.1;0;507120;Beihilferückstellungen (Beamte);4;1500000;1;;;0;60;600;0;1.580;0;14.403,60;0;0;620;640;660;0
Nein;1.1.4.1.508100;1.1.4.1;0;508100;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Beamte;4;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;1.1.4.1.508120;1.1.4.1;0;508120;Zf. Überstundenrückst. Beamte;4;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
